Data,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2023-05-20,89.0,94.0,23.0,37.0,1192.0,151.0,23.0
2023-05-21,73.0,76.0,20.0,40.0,854.0,132.0,23.0
2023-05-22,48.0,67.0,8.0,46.0,650.0,119.0,24.0
2023-05-23,59.0,69.0,17.0,34.0,904.0,103.0,21.0
2023-05-24,20.0,29.0,4.0,23.0,346.0,87.0,22.0
2023-05-25,11.0,23.0,4.0,19.0,279.0,100.0,23.0
2023-05-26,23.0,55.0,4.0,23.0,308.0,92.0,25.0
2023-05-27,45.0,88.0,14.0,37.0,592.0,108.0,24.0
2023-05-28,41.0,68.0,12.0,29.0,625.0,125.0,25.0
2023-05-29,33.0,64.0,7.0,29.0,458.0,109.0,25.0
2023-05-30,77.0,122.0,20.0,38.0,1108.0,151.0,26.0
2023-05-31,43.0,94.0,11.0,29.0,783.0,84.0,25.0
2023-06-01,29.0,54.0,6.0,35.0,617.0,96.0,24.0
2023-06-02,45.0,72.0,10.0,39.0,733.0,125.0,26.0
2023-06-03,81.0,105.0,25.0,47.0,1329.0,130.0,25.0
2023-06-04,81.0,95.0,17.0,24.0,896.0,167.0,27.0
2023-06-05,70.0,84.0,15.0,28.0,896.0,135.0,25.0
2023-06-06,88.0,110.0,8.0,26.0,888.0,142.0,24.0
2023-06-07,58.0,71.0,2.0,19.0,833.0,120.0,22.0
2023-06-08,123.0,123.0,3.0,25.0,1188.0,144.0,25.0
2023-06-09,109.0,124.0,8.0,27.0,1038.0,141.0,27.0
2023-06-10,52.0,53.0,3.0,16.0,567.0,135.0,24.0
2023-06-11,10.0,22.0,2.0,22.0,296.0,81.0,26.0
2023-06-12,69.0,84.0,6.0,27.0,965.0,132.0,25.0
2023-06-13,41.0,44.0,2.0,22.0,583.0,99.0,20.0
2023-06-14,37.0,39.0,2.0,21.0,583.0,78.0,19.0
2023-06-15,18.0,28.0,3.0,28.0,438.0,93.0,24.0
2023-06-16,23.0,41.0,2.0,38.0,492.0,80.0,27.0
2023-06-17,13.0,44.0,2.0,41.0,571.0,53.0,26.0
2023-06-18,28.0,66.0,4.0,35.0,600.0,109.0,27.0
2023-06-19,63.0,88.0,4.0,28.0,779.0,155.0,30.0
2023-06-20,87.0,93.0,6.0,23.0,1117.0,186.0,29.0
2023-06-21,91.0,99.0,3.0,24.0,921.0,157.0,28.0
2023-06-22,52.0,66.0,3.0,24.0,675.0,147.0,28.0
2023-06-23,80.0,102.0,6.0,30.0,1029.0,114.0,27.0
2023-06-24,16.0,22.0,2.0,27.0,375.0,64.0,28.0
2023-06-25,16.0,28.0,2.0,26.0,300.0,80.0,31.0
2023-06-26,40.0,65.0,5.0,35.0,454.0,115.0,30.0
2023-06-27,58.0,82.0,7.0,30.0,662.0,127.0,27.0
2023-06-28,74.0,74.0,2.0,24.0,729.0,85.0,21.0
2023-06-29,113.0,114.0,2.0,26.0,888.0,97.0,24.0
2023-06-30,55.0,61.0,2.0,26.0,617.0,120.0,27.0
2023-07-01,14.0,23.0,2.0,22.0,342.0,94.0,28.0
2023-07-02,52.0,65.0,3.0,30.0,654.0,113.0,28.0
2023-07-03,82.0,99.0,8.0,37.0,954.0,129.0,29.0
2023-07-04,137.0,138.0,5.0,25.0,1196.0,135.0,28.0
2023-07-05,96.0,99.0,4.0,24.0,942.0,146.0,28.0
2023-07-06,69.0,80.0,5.0,32.0,875.0,152.0,29.0
2023-07-07,109.0,116.0,8.0,30.0,1233.0,162.0,29.0
2023-07-08,91.0,98.0,6.0,36.0,1162.0,119.0,28.0
2023-07-09,79.0,83.0,4.0,34.0,729.0,114.0,30.0
2023-07-10,89.0,92.0,6.0,32.0,692.0,126.0,32.0
2023-07-11,88.0,93.0,8.0,27.0,588.0,132.0,32.0
2023-07-12,26.0,37.0,4.0,29.0,475.0,78.0,28.0
2023-07-13,23.0,28.0,2.0,37.0,383.0,103.0,30.0
2023-07-14,40.0,63.0,5.0,48.0,817.0,94.0,29.0
2023-07-15,43.0,43.0,2.0,29.0,675.0,72.0,22.0
2023-07-16,42.0,45.0,2.0,43.0,700.0,58.0,24.0
2023-07-17,81.0,87.0,3.0,45.0,954.0,122.0,27.0
2023-07-18,103.0,103.0,3.0,57.0,1125.0,94.0,26.0
2023-07-19,98.0,98.0,2.0,47.0,1112.0,42.0,24.0
2023-07-20,41.0,41.0,2.0,22.0,658.0,55.0,22.0
2023-07-21,26.0,28.0,2.0,21.0,721.0,43.0,24.0
2023-07-22,84.0,84.0,2.0,21.0,971.0,84.0,28.0
2023-07-23,136.0,136.0,2.0,28.0,1104.0,109.0,29.0
2023-07-24,70.0,72.0,2.0,28.0,812.0,103.0,29.0
2023-07-25,47.0,72.0,2.0,21.0,788.0,96.0,28.0
2023-07-26,28.0,38.0,2.0,17.0,375.0,146.0,29.0
2023-07-27,47.0,57.0,2.0,49.0,746.0,121.0,29.0
2023-07-28,49.0,53.0,2.0,47.0,729.0,114.0,28.0
2023-07-29,117.0,117.0,2.0,59.0,1250.0,130.0,29.0
2023-07-30,147.0,147.0,2.0,51.0,1519.0,77.0,28.0
2023-07-31,52.0,52.0,2.0,52.0,1000.0,75.0,26.0
2023-08-01,64.0,64.0,2.0,43.0,1125.0,102.0,28.0
2023-08-02,54.0,54.0,2.0,41.0,956.0,97.0,30.0
2023-08-03,54.0,54.0,2.0,36.0,800.0,139.0,31.0
2023-08-04,108.0,108.0,2.0,37.0,1383.0,155.0,31.0
2023-08-05,63.0,63.0,2.0,27.0,788.0,115.0,30.0
2023-08-06,105.0,105.0,3.0,39.0,904.0,111.0,30.0
2023-08-07,19.0,19.0,2.0,23.0,638.0,100.0,28.0
2023-08-08,34.0,34.0,2.0,32.0,742.0,100.0,29.0
2023-08-09,44.0,44.0,4.0,46.0,1079.0,117.0,28.0
2023-08-10,77.0,77.0,2.0,23.0,790.0,121.0,30.0
2023-08-11,83.0,83.0,3.0,25.0,842.0,119.0,32.0
2023-08-12,59.0,59.0,2.0,35.0,808.0,63.0,29.0
2023-08-13,23.0,23.0,3.0,47.0,675.0,27.0,28.0
2023-08-14,20.0,20.0,2.0,43.0,517.0,94.0,29.0
2023-08-15,22.0,22.0,2.0,36.0,571.0,70.0,26.0
2023-08-16,24.0,24.0,2.0,35.0,496.0,86.0,26.0
2023-08-17,64.0,64.0,2.0,66.0,900.0,35.0,25.0
2023-08-18,82.0,82.0,2.0,50.0,1583.0,30.0,23.0
2023-08-19,20.0,20.0,2.0,32.0,846.0,74.0,28.0
2023-08-20,56.0,56.0,2.0,38.0,1021.0,126.0,28.0
2023-08-21,51.0,51.0,2.0,43.0,779.0,145.0,29.0
2023-08-22,44.0,44.0,6.0,28.0,821.0,125.0,29.0
2023-08-23,66.0,66.0,8.0,36.0,717.0,101.0,28.0
2023-08-24,78.0,81.0,3.0,52.0,925.0,93.0,28.0
2023-08-25,19.0,26.0,2.0,32.0,333.0,58.0,27.0
2023-08-26,10.0,20.0,2.0,41.0,225.0,52.0,25.0
2023-08-27,14.0,30.0,3.0,48.0,342.0,40.0,25.0
2023-08-28,11.0,22.0,3.0,40.0,188.0,59.0,26.0
2023-08-29,18.0,35.0,2.0,47.0,288.0,65.0,26.0
2023-08-30,31.0,53.0,2.0,54.0,638.0,111.0,26.0
2023-08-31,17.0,26.0,3.0,46.0,667.0,57.0,27.0
2023-09-01,6.0,24.0,2.0,29.0,279.0,49.0,25.0
2023-09-02,12.0,26.0,2.0,25.0,404.0,28.0,24.0
2023-09-03,18.0,30.0,3.0,30.0,358.0,71.0,26.0
2023-09-04,80.0,92.0,4.0,51.0,988.0,94.0,26.0
2023-09-05,27.0,36.0,2.0,28.0,408.0,90.0,26.0
2023-09-06,22.0,28.0,2.0,41.0,412.0,43.0,26.0
2023-09-07,43.0,68.0,3.0,44.0,605.0,84.0,25.0
2023-09-08,21.0,37.0,2.0,49.0,479.0,53.0,24.0
2023-09-09,20.0,43.0,4.0,54.0,408.0,36.0,25.0
2023-09-10,15.0,38.0,2.0,46.0,321.0,53.0,25.0
2023-09-11,37.0,54.0,2.0,35.0,704.0,90.0,22.0
2023-09-12,30.0,43.0,2.0,35.0,583.0,82.0,23.0
2023-09-13,91.0,98.0,2.0,56.0,946.0,71.0,23.0
2023-09-14,102.0,110.0,3.0,54.0,1000.0,86.0,25.0
2023-09-15,73.0,90.0,3.0,51.0,758.0,96.0,25.0
2023-09-16,137.0,141.0,4.0,47.0,1042.0,107.0,25.0
2023-09-17,44.0,54.0,2.0,45.0,600.0,38.0,22.0
2023-09-18,21.0,24.0,2.0,36.0,392.0,22.0,19.0
2023-09-19,11.0,19.0,2.0,39.0,296.0,34.0,19.0
2023-09-20,18.0,37.0,2.0,50.0,425.0,45.0,20.0
2023-09-21,67.0,99.0,7.0,87.0,896.0,22.0,19.0
2023-09-22,107.0,112.0,9.0,69.0,983.0,60.0,20.0
2023-09-23,134.0,135.0,2.0,55.0,1133.0,110.0,22.0
2023-09-24,122.0,129.0,3.0,69.0,1000.0,94.0,22.0
2023-09-25,166.0,168.0,2.0,57.0,1329.0,79.0,23.0
2023-09-26,57.0,58.0,2.0,50.0,1004.0,53.0,20.0
2023-09-27,25.0,33.0,2.0,31.0,538.0,42.0,18.0
2023-09-28,16.0,31.0,2.0,47.0,458.0,24.0,15.0
2023-09-29,54.0,78.0,5.0,61.0,702.0,39.0,15.0
2023-09-30,101.0,121.0,6.0,85.0,988.0,65.0,18.0
2023-10-01,164.0,176.0,8.0,102.0,1350.0,60.0,19.0
2023-10-02,190.0,191.0,3.0,80.0,1304.0,76.0,20.0
2023-10-03,120.0,132.0,2.0,70.0,1092.0,60.0,22.0
2023-10-04,35.0,48.0,2.0,40.0,917.0,23.0,17.0
2023-10-05,56.0,62.0,2.0,46.0,1175.0,26.0,17.0
2023-10-06,71.0,76.0,2.0,55.0,1662.0,6.0,15.0
2023-10-07,41.0,41.0,2.0,48.0,1621.0,12.0,13.0
2023-10-08,11.0,19.0,2.0,28.0,338.0,49.0,13.0
2023-10-09,30.0,58.0,4.0,57.0,675.0,16.0,10.0
2023-10-10,89.0,117.0,9.0,85.0,1192.0,15.0,12.0
2023-10-11,116.0,120.0,5.0,72.0,1371.0,28.0,14.0
2023-10-12,76.0,87.0,3.0,66.0,1108.0,29.0,15.0
2023-10-13,161.0,169.0,3.0,91.0,1571.0,33.0,15.0
2023-10-14,240.0,244.0,3.0,121.0,1912.0,30.0,16.0
2023-10-15,198.0,200.0,3.0,109.0,2040.0,2.0,14.0
2023-10-16,113.0,113.0,2.0,67.0,1004.0,29.0,16.0
2023-10-17,70.0,84.0,2.0,59.0,879.0,29.0,16.0
2023-10-18,115.0,147.0,3.0,77.0,1917.0,7.0,16.0
2023-10-19,230.0,230.0,3.0,97.0,2317.0,14.0,17.0
2023-10-20,94.0,110.0,4.0,68.0,1400.0,13.0,14.0
2023-10-21,46.0,47.0,2.0,51.0,758.0,14.0,11.0
2023-10-22,16.0,20.0,2.0,33.0,500.0,16.0,12.0
2023-10-23,27.0,43.0,2.0,41.0,562.0,18.0,11.0
2023-10-24,69.0,126.0,2.0,72.0,1171.0,2.0,10.0
2023-10-25,102.0,128.0,2.0,83.0,1404.0,4.0,11.0
2023-10-26,48.0,80.0,5.0,57.0,817.0,19.0,13.0
2023-10-27,33.0,52.0,4.0,56.0,1117.0,5.0,9.0
2023-10-28,10.0,20.0,2.0,31.0,346.0,34.0,10.0
2023-10-29,21.0,47.0,3.0,53.0,446.0,18.0,7.0
2023-10-30,48.0,79.0,3.0,50.0,808.0,23.0,6.0
2023-10-31,7.0,18.0,5.0,19.0,221.0,48.0,3.0
2023-11-01,39.0,61.0,11.0,60.0,638.0,20.0,3.0
2023-11-02,103.0,139.0,9.0,87.0,1462.0,9.0,5.0
2023-11-03,197.0,230.0,7.0,119.0,2875.0,5.0,6.0
2023-11-04,246.0,275.0,4.0,129.0,3942.0,5.0,6.0
2023-11-05,176.0,178.0,3.0,100.0,3533.0,20.0,9.0
2023-11-06,67.0,74.0,7.0,55.0,1567.0,28.0,8.0
2023-11-07,44.0,50.0,2.0,49.0,1221.0,23.0,8.0
2023-11-08,36.0,55.0,7.0,61.0,944.0,17.0,5.0
2023-11-09,161.0,181.0,14.0,96.0,2612.0,4.0,3.0
2023-11-10,148.0,165.0,6.0,78.0,1762.0,11.0,7.0
2023-11-11,75.0,110.0,7.0,77.0,1465.0,6.0,5.0
2023-11-12,73.0,116.0,8.0,73.0,1400.0,11.0,7.0
2023-11-13,97.0,147.0,6.0,76.0,2283.0,2.0,8.0
2023-11-14,44.0,72.0,3.0,42.0,992.0,40.0,9.0
2023-11-15,41.0,49.0,11.0,71.0,1342.0,12.0,4.0
2023-11-16,107.0,119.0,12.0,92.0,2592.0,9.0,5.0
2023-11-17,114.0,150.0,14.0,77.0,2692.0,3.0,6.0
2023-11-18,193.0,262.0,11.0,89.0,3883.0,2.0,7.0
2023-11-19,128.0,153.0,6.0,68.0,1946.0,22.0,10.0
2023-11-20,52.0,58.0,2.0,43.0,1154.0,9.0,4.0
2023-11-21,10.0,20.0,4.0,15.0,421.0,60.0,-1.0
2023-11-22,8.0,20.0,5.0,18.0,358.0,54.0,-3.0
2023-11-23,16.0,26.0,8.0,32.0,533.0,39.0,-1.0
2023-11-24,71.0,88.0,16.0,76.0,1421.0,12.0,-0.0
2023-11-25,166.0,191.0,24.0,108.0,2862.0,4.0,1.0
2023-11-26,278.0,365.0,18.0,132.0,4029.0,7.0,2.0
2023-11-27,60.0,76.0,8.0,59.0,1154.0,31.0,3.0
2023-11-28,59.0,87.0,18.0,89.0,1904.0,5.0,1.0
2023-11-29,110.0,147.0,29.0,93.0,2946.0,3.0,1.0
2023-11-30,94.0,122.0,13.0,74.0,2333.0,25.0,5.0
2023-12-01,30.0,44.0,8.0,48.0,650.0,42.0,5.0
2023-12-02,87.0,100.0,17.0,88.0,1804.0,10.0,3.0
2023-12-03,207.0,227.0,23.0,120.0,3417.0,6.0,2.0
2023-12-04,310.0,322.0,14.0,128.0,4367.0,8.0,3.0
2023-12-05,38.0,49.0,6.0,46.0,892.0,33.0,3.0
2023-12-06,88.0,123.0,21.0,108.0,2542.0,5.0,0.0
2023-12-07,140.0,167.0,30.0,116.0,2871.0,5.0,3.0
2023-12-08,95.0,115.0,9.0,58.0,1900.0,38.0,4.0
2023-12-09,22.0,36.0,7.0,41.0,667.0,37.0,2.0
2023-12-10,44.0,61.0,15.0,68.0,1433.0,11.0,-1.0
2023-12-11,177.0,206.0,35.0,115.0,3938.0,4.0,-1.0
2023-12-12,212.0,214.0,39.0,106.0,2733.0,7.0,2.0
2023-12-13,48.0,59.0,8.0,54.0,1108.0,28.0,1.0
2023-12-14,25.0,35.0,11.0,47.0,688.0,34.0,-1.0
2023-12-15,28.0,53.0,13.0,48.0,938.0,34.0,0.0
2023-12-16,85.0,106.0,20.0,98.0,1958.0,9.0,-0.0
2023-12-17,212.0,223.0,36.0,120.0,3675.0,6.0,-0.0
2023-12-18,228.0,232.0,31.0,117.0,4129.0,6.0,0.0
2023-12-19,230.0,230.0,30.0,129.0,4688.0,5.0,0.0
2023-12-20,336.0,337.0,6.0,132.0,7450.0,5.0,-1.0
2023-12-21,371.0,371.0,9.0,154.0,7488.0,5.0,1.0
2023-12-22,68.0,68.0,8.0,35.0,1308.0,48.0,3.0
2023-12-23,30.0,33.0,7.0,51.0,708.0,27.0,-1.0
2023-12-24,130.0,148.0,30.0,100.0,2996.0,5.0,-1.0
2023-12-25,159.0,165.0,36.0,110.0,3179.0,3.0,-1.0
2023-12-26,51.0,52.0,21.0,51.0,1092.0,28.0,1.0
2023-12-27,33.0,49.0,12.0,42.0,888.0,34.0,-1.0
2023-12-28,64.0,75.0,8.0,44.0,938.0,32.0,-1.0
2023-12-29,55.0,71.0,12.0,56.0,858.0,27.0,-1.0
2023-12-30,201.0,220.0,21.0,105.0,3200.0,7.0,-3.0
2023-12-31,301.0,319.0,19.0,140.0,4446.0,6.0,-3.0
2024-01-01,464.0,479.0,9.0,151.0,6792.0,5.0,-3.0
2024-01-02,174.0,194.0,14.0,94.0,3083.0,30.0,1.0
2024-01-03,292.0,299.0,20.0,148.0,5721.0,12.0,-0.0
2024-01-04,368.0,381.0,20.0,171.0,7512.0,9.0,-1.0
2024-01-05,219.0,228.0,12.0,120.0,5958.0,5.0,1.0
2024-01-06,197.0,197.0,23.0,116.0,3904.0,5.0,1.0
2024-01-07,155.0,155.0,19.0,85.0,2629.0,6.0,2.0
2024-01-08,22.0,22.0,11.0,32.0,462.0,50.0,4.0
2024-01-09,34.0,38.0,5.0,42.0,650.0,44.0,1.0
2024-01-10,25.0,33.0,6.0,42.0,629.0,43.0,1.0
2024-01-11,49.0,62.0,25.0,87.0,1633.0,18.0,-0.0
2024-01-12,46.0,63.0,20.0,69.0,896.0,44.0,1.0
2024-01-13,14.0,27.0,15.0,28.0,350.0,73.0,0.0
2024-01-14,22.0,38.0,16.0,54.0,729.0,42.0,-2.0
2024-01-15,48.0,61.0,11.0,56.0,888.0,38.0,-3.0
2024-01-16,99.0,103.0,20.0,81.0,1725.0,23.0,-2.0
2024-01-17,148.0,152.0,28.0,87.0,2021.0,29.0,-1.0
2024-01-18,40.0,52.0,10.0,57.0,486.0,30.0,-2.0
2024-01-19,48.0,86.0,14.0,44.0,1288.0,51.0,-3.0
2024-01-20,22.0,30.0,9.0,35.0,542.0,59.0,-5.0
2024-01-21,27.0,48.0,13.0,36.0,867.0,58.0,-4.0
2024-01-22,24.0,33.0,11.0,50.0,742.0,40.0,-5.0
2024-01-23,32.0,39.0,14.0,48.0,912.0,43.0,-5.0
2024-01-24,87.0,94.0,35.0,88.0,2121.0,38.0,-4.0
2024-01-25,180.0,180.0,42.0,112.0,3127.0,41.0,-3.0
2024-01-26,168.0,177.0,28.0,74.0,2758.0,62.0,1.0
2024-01-27,58.0,76.0,23.0,30.0,629.0,78.0,-0.0
2024-01-28,379.0,435.0,98.0,84.0,2233.0,64.0,-1.0
2024-01-29,41.0,75.0,15.0,18.0,746.0,75.0,-2.0
2024-01-30,25.0,30.0,14.0,19.0,488.0,79.0,-2.0
2024-01-31,73.0,78.0,32.0,54.0,1342.0,66.0,1.0
2024-02-01,29.0,48.0,14.0,26.0,602.0,78.0,0.0
2024-02-02,85.0,92.0,39.0,74.0,1596.0,71.0,-2.0
2024-02-03,161.0,167.0,54.0,98.0,2567.0,58.0,-1.0
2024-02-04,260.0,263.0,63.0,115.0,3642.0,66.0,4.0
2024-02-05,12.0,14.0,9.0,22.0,400.0,79.0,5.0
2024-02-06,11.0,20.0,9.0,29.0,392.0,74.0,2.0
2024-02-07,77.0,88.0,23.0,74.0,1362.0,48.0,0.0
2024-02-08,38.0,52.0,8.0,32.0,846.0,70.0,-0.0
2024-02-09,7.0,17.0,4.0,11.0,256.0,99.0,-1.0
2024-02-10,7.0,22.0,5.0,15.0,308.0,91.0,0.0
2024-02-11,42.0,62.0,22.0,59.0,800.0,52.0,2.0
2024-02-12,104.0,129.0,51.0,94.0,2250.0,25.0,2.0
2024-02-13,93.0,113.0,32.0,85.0,2433.0,36.0,4.0
2024-02-14,183.0,186.0,31.0,121.0,2583.0,11.0,-0.0
2024-02-15,228.0,228.0,45.0,125.0,3308.0,20.0,2.0
2024-02-16,122.0,137.0,26.0,71.0,1683.0,54.0,5.0
2024-02-17,20.0,38.0,9.0,29.0,442.0,53.0,2.0
2024-02-18,82.0,110.0,29.0,74.0,1275.0,20.0,3.0
2024-02-19,109.0,141.0,28.0,68.0,1288.0,38.0,5.0
2024-02-20,10.0,30.0,5.0,25.0,365.0,65.0,1.0
2024-02-21,59.0,69.0,16.0,62.0,1017.0,26.0,-1.0
2024-02-22,80.0,81.0,6.0,48.0,981.0,44.0,1.0
2024-02-23,17.0,24.0,7.0,37.0,504.0,75.0,4.0
2024-02-24,22.0,33.0,17.0,59.0,575.0,51.0,5.0
2024-02-25,11.0,20.0,7.0,43.0,421.0,66.0,7.0
2024-02-26,28.0,41.0,10.0,65.0,721.0,49.0,7.0
2024-02-27,75.0,97.0,21.0,98.0,1427.0,37.0,8.0
2024-02-28,13.0,23.0,9.0,38.0,421.0,82.0,11.0
