DATA,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2015-12-04,7.0,7.0,2.0,18.0,400.0,72.0,6.3
2015-12-04,12.0,13.0,7.0,21.0,400.0,69.0,5.7
2015-12-04,9.0,16.0,8.0,32.0,500.0,59.0,4.8
2015-12-04,13.0,20.0,12.0,50.0,800.0,43.0,4.2
2015-12-04,20.0,31.0,9.0,74.0,1100.0,24.0,2.8
2015-12-04,40.0,85.0,5.0,95.0,1800.0,8.0,1.2
2015-12-04,94.0,138.0,15.0,108.0,2500.0,10.0,-0.3
2015-12-04,115.0,163.0,18.0,110.0,3300.0,11.0,-1.7
2015-12-04,130.0,180.0,24.0,110.0,3400.0,12.0,-1.7
2015-12-05,125.0,162.0,22.0,104.0,3100.0,10.0,-2.4
2015-12-05,111.0,144.0,15.0,97.0,2900.0,9.0,-1.8
2015-12-05,107.0,134.0,15.0,99.0,2900.0,9.0,-1.7
2015-12-05,78.0,81.0,22.0,94.0,1800.0,9.0,-1.2
2015-12-05,26.0,26.0,19.0,80.0,1000.0,19.5,1.6
2015-12-05,18.0,18.0,16.0,50.0,700.0,30.0,-2.6
2015-12-05,18.0,18.0,19.0,62.0,800.0,25.0,-2.2
2015-12-05,21.0,25.0,23.0,76.0,1000.0,15.0,-1.8
2015-12-05,26.0,45.0,22.0,78.0,1200.0,11.0,-1.9
2015-12-05,22.0,40.0,16.0,63.0,1100.0,22.0,1.4
2015-12-05,25.0,36.0,9.0,62.0,1100.0,28.0,3.9
2015-12-05,29.0,47.0,9.0,49.0,1100.0,43.0,5.4
2015-12-05,24.0,27.0,7.0,34.0,800.0,57.0,5.9
2015-12-05,25.0,25.0,5.0,31.0,700.0,61.0,6.8
2015-12-05,15.0,24.0,6.0,34.0,600.0,61.0,7.4
2015-12-05,19.0,23.0,5.0,35.0,500.0,60.0,7.6
2015-12-05,23.0,32.0,8.0,49.0,600.0,50.0,7.0
2015-12-05,35.0,67.0,8.0,84.0,1000.0,21.0,4.3
2015-12-05,44.0,96.0,11.0,107.0,1400.0,9.0,4.1
2015-12-05,75.0,120.0,17.0,121.0,2000.0,8.0,2.2
2015-12-05,88.0,118.0,22.0,125.0,2300.0,8.0,2.8
2015-12-05,98.0,143.0,28.0,120.0,2500.0,10.0,3.4
2015-12-05,86.0,122.0,26.0,109.0,2600.0,10.0,3.1
2015-12-05,66.0,95.0,20.0,101.0,2200.0,8.0,2.3
2015-12-06,61.0,85.0,25.0,95.0,1800.0,7.0,1.8
2015-12-06,84.0,107.0,30.0,93.0,2200.0,8.0,0.6
2015-12-06,121.0,137.0,37.0,99.0,3500.0,12.0,-1.0
2015-12-06,184.0,225.0,37.0,99.0,6400.0,19.0,-0.8
2015-12-06,172.0,190.0,23.0,86.0,5400.0,18.0,-1.1
2015-12-06,152.0,173.0,18.0,82.0,4900.0,15.0,-1.9
2015-12-06,97.0,103.0,12.0,73.0,3400.0,10.0,-3.1
2015-12-06,70.0,70.0,7.0,71.0,2500.0,8.0,-3.0
2015-12-06,54.0,61.0,6.0,72.0,2000.0,8.0,-2.7
2015-12-06,59.0,77.0,14.0,70.0,2100.0,9.0,-0.9
2015-12-06,60.0,87.0,14.0,69.0,2300.0,11.0,0.4
2015-12-06,73.0,101.0,25.0,76.0,2400.0,14.0,1.5
2015-12-06,100.0,124.0,37.0,84.0,2400.0,21.0,2.8
2015-12-06,129.0,156.0,45.0,103.0,2800.0,20.0,3.4
2015-12-06,158.0,186.0,44.0,125.0,3200.0,16.0,3.9
2015-12-06,169.0,199.0,47.0,139.0,3200.0,13.0,3.8
2015-12-06,204.0,238.0,45.0,147.0,3600.0,12.0,3.4
2015-12-06,220.0,264.0,42.0,156.0,3800.0,9.0,1.3
2015-12-06,212.0,251.0,38.0,157.0,3800.0,9.0,-0.4
2015-12-06,202.0,238.0,37.0,137.0,4700.0,11.0,-1.2
2015-12-06,169.0,191.0,32.0,123.0,4000.0,10.0,0.3
2015-12-06,170.0,187.0,55.0,126.0,3900.0,11.0,-0.4
2015-12-06,186.0,218.0,54.0,128.0,4500.0,13.0,-0.4
2015-12-06,207.0,245.0,55.0,126.0,5200.0,14.0,0.6
2015-12-07,206.0,234.0,64.0,125.0,5000.0,14.0,0.3
2015-12-07,201.0,232.0,64.0,124.0,5000.0,14.0,1.0
2015-12-07,211.0,239.0,60.0,124.0,5200.0,14.0,1.2
2015-12-07,201.0,221.0,62.0,119.0,4400.0,13.0,0.9
2015-12-07,191.0,199.0,46.0,110.0,4600.0,12.0,0.9
2015-12-07,174.0,174.0,34.0,99.0,4100.0,11.0,0.1
2015-12-07,164.0,164.0,36.0,100.0,3700.0,10.0,0.1
2015-12-07,139.0,139.0,32.0,95.0,3200.0,10.0,0.0
2015-12-07,134.0,138.0,31.0,96.0,3200.0,10.0,0.2
2015-12-07,140.0,145.0,31.0,98.0,3300.0,10.0,1.1
2015-12-07,152.0,170.0,29.0,98.0,3800.0,11.0,2.4
2015-12-07,162.0,188.0,35.0,103.0,3900.0,13.0,2.9
2015-12-07,175.0,202.0,53.0,110.0,4000.0,14.0,3.0
2015-12-07,190.0,218.0,40.0,117.0,4100.0,14.0,3.7
2015-12-07,221.0,254.0,54.0,129.0,4500.0,14.0,3.6
2015-12-07,198.0,208.0,54.0,121.0,4100.0,14.0,3.6
2015-12-07,188.0,203.0,47.0,125.0,4100.0,10.0,3.1
2015-12-07,196.0,211.0,41.0,128.0,4300.0,9.0,1.6
2015-12-07,202.0,227.0,37.0,126.0,4500.0,8.0,0.5
2015-12-07,211.0,233.0,37.0,118.0,4900.0,9.0,-0.8
2015-12-07,224.0,244.0,19.0,115.0,5000.0,10.0,-0.6
2015-12-07,202.0,217.0,10.0,106.0,4300.0,9.0,-1.4
2015-12-07,175.0,180.0,2.0,98.0,3900.0,8.0,-1.9
2015-12-07,181.0,186.0,2.0,97.0,4600.0,9.0,-2.0
2015-12-08,296.0,309.0,4.0,111.0,7400.0,16.0,-2.1
2015-12-08,304.0,305.0,10.0,112.0,7200.0,17.0,-2.1
2015-12-08,292.0,292.0,4.0,107.0,7200.0,16.0,-1.9
2015-12-08,288.0,288.0,2.0,98.0,7200.0,15.0,-1.6
2015-12-08,293.0,293.0,2.0,102.0,7400.0,15.0,-1.3
2015-12-08,301.0,301.0,2.0,101.0,7500.0,15.0,-0.9
2015-12-08,268.0,268.0,2.0,99.0,6100.0,10.0,0.0
2015-12-08,242.0,242.0,2.0,100.0,4900.0,8.0,-0.2
2015-12-08,227.0,227.0,2.0,101.0,4300.0,7.0,0.0
2015-12-08,219.0,219.0,2.0,100.0,4300.0,8.0,0.4
2015-12-08,229.0,229.0,2.0,107.0,5000.0,9.0,0.8
2015-12-08,244.0,244.0,2.0,111.0,5600.0,10.0,0.7
2015-12-08,263.0,263.0,2.0,113.0,5600.0,11.0,1.2
2015-12-08,257.0,257.0,4.0,116.0,5100.0,10.0,1.7
2015-12-08,251.0,251.0,3.0,120.0,4400.0,9.0,1.6
2015-12-08,243.0,243.0,3.0,118.0,4100.0,9.0,1.7
2015-12-08,249.0,249.0,4.0,120.0,4300.0,9.0,1.6
2015-12-08,246.0,246.0,3.0,121.0,4000.0,9.0,1.3
2015-12-08,263.0,263.0,3.0,122.0,4700.0,9.0,1.3
2015-12-08,304.0,318.0,2.0,122.0,5800.0,11.0,1.2
2015-12-08,312.0,325.0,2.0,121.0,5700.0,10.0,1.2
2015-12-08,272.0,272.0,2.0,106.0,5300.0,9.0,1.1
2015-12-08,289.0,289.0,2.0,97.0,5800.0,12.0,1.0
2015-12-08,288.0,288.0,2.0,97.0,5400.0,11.0,1.0
2015-12-09,270.0,270.0,2.0,93.0,5300.0,10.0,0.9
2015-12-09,266.0,266.0,2.0,90.0,5400.0,10.0,1.0
2015-12-09,249.0,249.0,20.0,90.0,5000.0,9.0,1.0
2015-12-09,238.0,238.0,27.0,103.0,4600.0,8.0,1.1
2015-12-09,230.0,230.0,35.0,114.0,4500.0,6.5,1.3
2015-12-09,225.0,225.0,37.0,114.0,4400.0,5.0,1.2
2015-12-09,223.0,223.0,37.0,116.0,4600.0,5.0,1.4
2015-12-09,220.0,220.0,29.0,113.0,4600.0,5.0,1.6
2015-12-09,209.0,209.0,28.0,118.0,4600.0,5.0,1.8
2015-12-09,210.0,210.0,21.0,117.0,4400.0,6.0,2.0
2015-12-09,227.0,227.0,38.0,124.0,4700.0,8.0,2.3
2015-12-09,228.0,228.0,40.0,122.0,4600.0,11.0,2.7
2015-12-09,247.0,247.0,43.0,126.0,4800.0,13.0,3.3
2015-12-09,265.0,265.0,37.0,131.0,4700.0,13.0,4.0
2015-12-09,268.0,268.0,41.0,116.0,3900.0,18.0,4.4
2015-12-09,252.0,252.0,44.0,109.0,3400.0,19.0,4.3
2015-12-09,278.0,278.0,43.0,120.0,3600.0,14.0,3.8
2015-12-09,303.0,303.0,41.0,136.0,3800.0,6.0,2.4
2015-12-09,305.0,305.0,39.0,137.0,3600.0,4.0,2.7
2015-12-09,303.0,303.0,36.0,133.0,3900.0,4.0,3.0
2015-12-09,302.0,302.0,50.0,137.0,4500.0,5.0,3.0
2015-12-09,273.0,273.0,41.0,118.0,3900.0,3.0,3.2
2015-12-09,261.0,261.0,34.0,112.0,4200.0,5.0,3.3
2015-12-09,265.0,265.0,29.0,103.0,4000.0,5.0,3.4
2015-12-10,284.0,284.0,32.0,106.0,4400.0,6.0,2.5
2015-12-10,309.0,309.0,32.0,116.0,6000.0,8.0,1.2
2015-12-10,285.0,285.0,24.0,110.0,5600.0,8.0,0.2
2015-12-10,255.0,255.0,22.0,105.0,5300.0,8.0,-0.1
2015-12-10,253.0,253.0,29.0,103.0,5200.0,9.0,-1.0
2015-12-10,257.0,257.0,30.0,103.0,5300.0,9.0,-1.4
2015-12-10,234.0,234.0,29.0,96.0,4700.0,8.0,-1.1
2015-12-10,221.0,221.0,26.0,92.0,4800.0,9.0,-0.2
2015-12-10,181.0,181.0,36.0,86.0,3700.0,10.0,2.8
2015-12-10,107.0,107.0,38.0,71.0,2100.0,17.0,4.7
2015-12-10,67.0,67.0,34.0,47.0,1500.0,38.0,6.1
2015-12-10,49.0,49.0,24.0,33.0,1200.0,61.0,6.9
2015-12-10,26.0,26.0,17.0,25.0,900.0,74.0,7.6
2015-12-10,26.0,26.0,8.0,22.0,800.0,79.0,8.2
2015-12-10,16.0,16.0,4.0,22.0,700.0,82.0,8.7
2015-12-10,14.0,14.0,3.0,24.0,600.0,81.0,8.3
2015-12-10,13.0,13.0,2.0,32.0,600.0,73.0,8.1
2015-12-10,13.0,13.0,7.0,51.0,800.0,54.0,7.1
2015-12-10,22.0,22.0,8.0,64.0,900.0,40.0,6.1
2015-12-10,28.0,28.0,18.0,75.0,1100.0,30.0,3.7
2015-12-10,28.0,28.0,17.0,84.0,1100.0,21.0,3.6
2015-12-10,28.0,28.0,11.0,84.0,1000.0,17.0,2.0
2015-12-10,30.0,30.0,11.0,85.0,1100.0,15.0,2.7
2015-12-10,34.0,34.0,18.0,83.0,1200.0,16.0,1.4
2015-12-11,32.0,32.0,14.0,83.0,1100.0,13.0,1.5
2015-12-11,29.0,29.0,14.0,68.0,1000.0,24.0,1.0
2015-12-11,26.0,26.0,11.0,70.0,1000.0,20.0,1.8
2015-12-11,29.0,29.0,10.0,77.0,900.0,13.0,1.3
2015-12-11,19.0,19.0,10.0,48.0,600.0,19.5,-1.1
2015-12-11,20.0,20.0,10.0,49.0,800.0,26.0,-3.1
2015-12-11,21.0,21.0,7.0,67.0,900.0,14.0,-3.9
2015-12-11,17.0,17.0,8.0,67.0,800.0,16.0,-3.6
2015-12-11,19.0,19.0,12.0,62.0,800.0,21.0,-3.2
2015-12-11,14.0,14.0,12.0,58.0,900.0,25.0,0.2
2015-12-11,24.0,24.0,14.0,53.0,1000.0,33.0,2.3
2015-12-11,25.0,25.0,12.0,47.0,900.0,42.0,2.8
2015-12-11,24.0,24.0,11.0,48.0,900.0,46.0,3.9
2015-12-11,26.0,26.0,9.0,52.0,900.0,47.0,4.8
2015-12-11,32.0,32.0,12.0,61.0,1000.0,44.0,5.3
2015-12-11,54.0,81.0,22.0,86.0,1600.0,31.0,5.4
2015-12-11,70.0,90.0,30.0,86.0,1700.0,31.0,5.0
2015-12-11,73.0,93.0,27.0,89.0,1800.0,23.0,3.6
2015-12-11,72.0,88.0,26.0,97.0,1800.0,14.0,2.8
2015-12-11,68.0,77.0,24.0,98.0,1700.0,10.0,2.5
2015-12-11,68.0,72.0,25.0,101.0,2100.0,9.0,2.4
2015-12-11,79.0,101.0,30.0,102.0,2400.0,9.0,2.2
2015-12-11,98.0,122.0,30.0,103.0,2400.0,8.0,1.4
2015-12-11,103.0,110.0,25.0,104.0,2500.0,7.0,-0.4
2015-12-12,121.0,126.0,31.0,104.0,2800.0,8.0,-1.0
2015-12-12,101.0,115.0,33.0,105.0,3500.0,9.0,-1.2
2015-12-12,98.0,129.0,36.0,105.0,3500.0,11.0,-1.4
2015-12-12,126.0,174.0,37.0,105.0,4500.0,13.0,-1.6
2015-12-12,129.0,169.0,30.0,93.0,4300.0,12.0,-2.0
2015-12-12,70.0,70.0,27.0,73.0,2000.0,9.0,-1.7
2015-12-12,44.0,44.0,24.0,69.0,1500.0,7.0,-1.5
2015-12-12,46.0,46.0,20.0,68.0,1400.0,8.0,-1.5
2015-12-12,36.0,36.0,17.0,66.0,1200.0,9.0,-1.5
2015-12-12,32.0,32.0,22.0,62.0,1300.0,14.0,-0.3
2015-12-12,33.0,35.0,19.0,58.0,1300.0,18.0,1.3
2015-12-12,44.0,54.0,23.0,66.0,1800.0,20.0,1.5
2015-12-12,61.0,67.0,25.0,75.0,1800.0,19.0,2.7
2015-12-12,68.0,68.0,31.0,78.0,1700.0,24.0,3.9
2015-12-12,69.0,80.0,30.0,84.0,1700.0,24.0,4.4
2015-12-12,75.0,82.0,26.0,91.0,1700.0,22.0,5.4
2015-12-12,75.0,76.0,25.0,100.0,1700.0,17.0,4.3
2015-12-12,82.0,95.0,23.0,112.0,2000.0,9.0,3.2
2015-12-12,240.0,320.0,25.0,165.0,4700.0,9.0,1.4
2015-12-12,232.0,271.0,21.0,144.0,4000.0,8.0,0.2
2015-12-12,186.0,193.0,25.0,124.0,3900.0,10.0,-1.0
2015-12-12,150.0,176.0,26.0,119.0,3700.0,11.0,-1.5
2015-12-12,179.0,218.0,31.0,126.0,4600.0,12.0,-2.2
2015-12-12,201.0,236.0,62.0,118.0,5100.0,17.0,-2.5
2015-12-13,175.0,197.0,49.0,108.0,4700.0,14.0,-2.4
2015-12-13,193.0,215.0,38.0,107.0,5400.0,14.0,-2.1
2015-12-13,232.0,269.0,28.0,126.0,5500.0,14.0,-2.8
2015-12-13,247.0,276.0,25.0,125.0,4900.0,14.0,-3.0
2015-12-13,129.0,131.0,19.0,89.0,3400.0,11.5,-2.4
2015-12-13,72.0,72.0,24.0,72.0,1900.0,9.0,-3.1
2015-12-13,66.0,66.0,17.0,69.0,1800.0,9.0,-2.5
2015-12-13,71.0,71.0,14.0,66.0,1900.0,8.0,-2.4
2015-12-13,55.0,55.0,15.0,64.0,1600.0,9.0,-3.3
2015-12-13,54.0,54.0,20.0,60.0,1700.0,12.0,-2.6
2015-12-13,69.0,72.0,25.0,64.0,2000.0,14.0,-0.6
2015-12-13,83.0,89.0,29.0,73.0,2300.0,14.0,0.3
2015-12-13,110.0,122.0,34.0,87.0,2800.0,17.0,2.6
2015-12-13,132.0,143.0,38.0,103.0,3100.0,21.0,3.7
2015-12-13,160.0,176.0,52.0,119.0,4000.0,23.0,3.4
2015-12-13,197.0,227.0,60.0,141.0,4800.0,19.0,3.4
2015-12-13,212.0,242.0,63.0,151.0,5300.0,16.0,3.1
2015-12-13,202.0,231.0,64.0,151.0,5400.0,11.0,2.0
2015-12-13,197.0,219.0,66.0,152.0,6000.0,10.0,1.5
2015-12-13,183.0,207.0,59.0,148.0,5600.0,10.0,2.0
2015-12-13,229.0,275.0,63.0,156.0,6600.0,11.0,2.2
2015-12-13,269.0,322.0,68.0,157.0,6900.0,11.0,2.1
2015-12-13,297.0,350.0,70.0,162.0,7200.0,11.0,2.1
2015-12-13,315.0,390.0,73.0,164.0,7300.0,11.0,2.2
2015-12-14,269.0,287.0,35.0,149.0,4800.0,8.0,1.7
2015-12-14,221.0,221.0,14.0,130.0,3800.0,6.0,0.6
2015-12-14,216.0,216.0,12.0,128.0,4100.0,6.0,0.4
2015-12-14,229.0,229.0,11.0,126.0,4600.0,7.0,0.1
2015-12-14,230.0,230.0,12.0,128.0,4900.0,7.0,0.2
2015-12-14,220.0,220.0,12.0,127.0,5100.0,7.0,0.2
2015-12-14,237.0,237.0,12.0,132.0,5900.0,8.0,0.1
2015-12-14,263.0,263.0,13.0,136.0,6400.0,9.0,0.3
2015-12-14,273.0,273.0,13.0,135.0,6600.0,9.0,0.4
2015-12-14,279.0,279.0,13.0,135.0,6800.0,10.0,0.7
2015-12-14,300.0,300.0,17.0,136.0,6700.0,11.0,0.8
2015-12-14,269.0,269.0,23.0,132.0,5100.0,12.0,1.8
2015-12-14,172.0,172.0,35.0,95.0,3100.0,28.0,4.5
2015-12-14,54.0,54.0,26.0,42.0,1400.0,53.0,5.7
2015-12-14,16.0,16.0,13.0,19.0,700.0,65.0,5.6
2015-12-14,18.0,18.0,11.0,18.0,600.0,70.0,5.7
2015-12-14,17.0,17.0,8.0,23.0,600.0,67.0,4.9
2015-12-14,18.0,18.0,9.0,27.0,600.0,62.0,4.1
2015-12-14,21.0,21.0,10.0,34.0,700.0,57.0,3.7
2015-12-14,18.0,18.0,7.0,37.0,700.0,56.0,3.8
2015-12-14,14.0,14.0,5.0,28.0,600.0,65.0,3.7
2015-12-14,10.0,12.0,3.0,27.0,500.0,65.0,3.5
2015-12-14,9.0,9.0,4.0,24.0,500.0,65.0,2.9
2015-12-14,14.0,14.0,5.0,27.0,500.0,61.0,2.7
2015-12-15,7.0,7.0,4.0,23.0,500.0,64.0,2.6
2015-12-15,8.0,8.0,4.0,23.0,600.0,64.0,3.2
2015-12-15,8.0,19.0,3.0,21.0,500.0,65.0,2.9
2015-12-15,7.0,20.0,2.0,17.0,400.0,68.0,2.7
2015-12-15,4.0,21.0,2.0,13.0,300.0,66.5,2.4
2015-12-15,9.0,19.0,2.0,14.0,300.0,65.0,1.4
2015-12-15,3.0,5.0,3.0,13.0,300.0,67.0,1.2
2015-12-15,3.0,11.0,3.0,14.0,300.0,65.0,1.0
2015-12-15,3.0,19.0,3.0,19.0,400.0,60.0,0.5
2015-12-15,3.0,13.0,4.0,16.0,400.0,62.0,0.6
2015-12-15,4.0,10.0,3.0,12.0,400.0,66.0,0.7
2015-12-15,3.0,7.0,3.0,9.0,400.0,68.0,0.9
2015-12-15,4.0,5.0,2.0,9.0,400.0,69.0,1.2
2015-12-15,8.0,8.0,2.0,8.0,300.0,68.0,1.8
2015-12-15,7.0,7.0,2.0,8.0,300.0,65.0,2.1
2015-12-15,9.0,9.0,2.0,9.0,400.0,62.0,2.9
2015-12-15,9.0,9.0,3.0,10.0,400.0,60.0,2.5
2015-12-15,4.0,16.0,6.0,17.0,400.0,54.0,1.4
2015-12-15,8.0,9.0,9.0,24.0,500.0,48.0,0.5
2015-12-15,7.0,10.0,12.0,24.0,500.0,49.0,0.1
2015-12-15,7.0,17.0,11.0,19.0,400.0,52.0,-0.7
2015-12-15,6.0,16.0,17.0,18.0,400.0,51.0,-1.0
2015-12-15,6.0,7.0,16.0,18.0,400.0,49.0,-1.6
2015-12-15,7.0,7.0,16.0,21.0,400.0,46.0,-2.1
2015-12-16,9.0,9.0,13.0,22.0,400.0,43.0,-2.4
2015-12-16,5.0,6.0,12.0,21.0,400.0,44.0,-1.7
2015-12-16,6.0,6.0,15.0,17.0,400.0,46.0,-1.9
2015-12-16,7.0,11.0,15.0,16.0,400.0,45.0,-2.1
2015-12-16,5.0,8.0,15.0,18.0,400.0,42.0,-2.1
2015-12-16,3.0,7.0,14.0,21.0,500.0,38.0,-2.7
2015-12-16,6.0,7.0,13.0,21.0,500.0,37.0,-2.7
2015-12-16,3.0,11.0,13.0,19.0,500.0,37.0,-2.7
2015-12-16,4.0,11.0,12.0,22.0,500.0,34.0,-2.7
2015-12-16,6.0,13.0,13.0,17.0,500.0,38.0,-2.8
2015-12-16,4.0,16.0,7.5,13.0,600.0,42.0,-1.7
2015-12-16,7.0,24.0,2.0,9.0,500.0,47.0,-0.7
2015-12-16,9.0,16.0,2.0,7.0,500.0,51.0,-0.4
2015-12-16,8.0,17.0,2.0,5.0,500.0,53.0,0.4
2015-12-16,4.0,14.0,4.0,7.0,500.0,53.0,1.0
2015-12-16,3.0,9.0,2.0,7.0,400.0,54.0,0.4
2015-12-16,5.0,15.0,2.0,9.0,400.0,52.0,-0.1
2015-12-16,5.0,17.0,2.0,13.0,400.0,48.0,-0.8
2015-12-16,6.0,16.0,2.0,24.0,600.0,38.0,-1.5
2015-12-16,13.0,13.0,2.0,24.0,700.0,37.0,-1.8
2015-12-16,14.0,14.0,2.0,23.0,600.0,37.0,-2.3
2015-12-16,6.0,8.0,2.0,18.0,500.0,41.0,-2.6
2015-12-16,7.0,12.0,4.0,28.0,600.0,33.0,-3.5
2015-12-16,11.0,13.0,6.0,35.0,700.0,28.0,-3.4
2015-12-17,11.0,14.0,4.0,35.0,700.0,28.0,-4.6
2015-12-17,15.0,15.0,5.0,42.0,800.0,23.0,-4.7
2015-12-17,15.0,15.0,7.0,49.0,800.0,17.0,-4.1
2015-12-17,13.0,15.0,6.0,47.0,600.0,16.0,-4.2
2015-12-17,13.0,16.0,5.0,53.0,700.0,20.0,-5.4
2015-12-17,13.0,13.0,3.0,37.0,600.0,24.0,-6.7
2015-12-17,10.0,13.0,2.0,46.0,700.0,15.0,-8.3
2015-12-17,9.0,14.0,2.0,55.0,900.0,9.0,-8.3
2015-12-17,14.0,17.0,2.0,62.0,1100.0,7.0,-8.4
2015-12-17,14.0,14.0,3.0,58.0,1100.0,11.0,-3.3
2015-12-17,24.0,45.0,7.0,66.0,1700.0,12.0,-1.9
2015-12-17,40.0,46.0,18.0,63.0,1700.0,20.0,0.0
2015-12-17,46.0,46.0,29.0,51.0,1300.0,31.0,1.2
2015-12-17,44.0,49.0,25.0,60.0,1400.0,33.0,1.9
2015-12-17,69.0,96.0,34.0,80.0,1900.0,28.0,2.7
2015-12-17,68.0,86.0,20.0,69.0,1600.0,35.0,3.0
2015-12-17,71.0,90.0,13.0,75.0,1400.0,30.0,2.8
2015-12-17,80.5,94.75,21.5,93.0,1750.0,21.0,1.3
2015-12-17,90.0,99.5,30.0,111.0,2100.0,12.0,1.1
2015-12-17,99.5,104.25,23.0,107.0,2000.0,16.0,1.0
2015-12-17,109.0,109.0,20.0,111.0,2200.0,14.0,0.6
2015-12-17,135.0,135.0,23.0,114.0,2600.0,14.0,-1.6
2015-12-17,140.0,140.0,22.0,112.0,2800.0,14.0,-2.6
2015-12-17,137.0,137.0,19.0,110.0,3100.0,13.0,-3.2
2015-12-18,141.0,141.0,15.0,107.0,3400.0,13.0,-4.9
2015-12-18,152.0,152.0,15.0,108.0,4100.0,13.0,-3.3
2015-12-18,162.0,162.0,17.0,111.0,4700.0,14.0,-4.6
2015-12-18,171.0,171.0,20.0,115.0,5100.0,15.0,-4.2
2015-12-18,154.0,154.0,42.0,114.0,4800.0,17.0,-5.2
2015-12-18,105.0,105.0,43.0,102.0,3500.0,15.0,-6.8
2015-12-18,100.0,100.0,38.0,97.0,3500.0,14.0,-4.4
2015-12-18,86.0,86.0,33.0,91.0,3200.0,13.0,-3.1
2015-12-18,58.0,58.0,35.0,89.0,2500.0,13.0,-4.5
2015-12-18,51.0,51.0,29.0,85.0,2500.0,14.0,-0.8
2015-12-18,55.0,55.0,23.0,78.0,2200.0,18.0,1.8
2015-12-18,54.0,81.0,23.0,77.0,1800.0,23.0,4.2
2015-12-18,30.0,43.0,15.0,40.0,1100.0,54.0,5.2
2015-12-18,23.0,30.0,13.0,31.0,900.0,64.0,5.5
2015-12-18,26.0,36.0,13.0,37.0,900.0,62.0,6.0
2015-12-18,28.0,39.0,12.0,44.0,800.0,58.0,6.2
2015-12-18,24.0,34.0,10.0,51.0,700.0,51.0,5.7
2015-12-18,18.0,31.0,10.0,70.0,800.0,36.0,3.5
2015-12-18,24.0,58.0,10.0,94.0,1000.0,19.0,1.5
2015-12-18,28.0,69.0,9.0,99.0,1000.0,17.0,-0.8
2015-12-18,38.0,84.0,11.0,98.0,1600.0,13.0,-1.4
2015-12-18,48.0,101.0,17.0,105.0,2000.0,14.0,-2.5
2015-12-18,63.0,107.0,20.0,110.0,2200.0,14.0,-2.9
2015-12-18,74.0,123.0,24.0,113.0,2400.0,13.0,-3.2
2015-12-19,80.0,113.0,23.0,110.0,2700.0,13.0,-3.8
2015-12-19,116.0,174.0,33.0,111.0,5000.0,18.0,-3.7
2015-12-19,145.0,187.0,41.0,104.0,5400.0,21.0,-3.8
2015-12-19,179.0,239.0,46.0,111.0,6700.0,23.0,-3.6
2015-12-19,238.0,273.0,51.0,120.0,7600.0,21.0,-4.7
2015-12-19,235.0,269.0,47.0,108.0,7300.0,19.0,-5.3
2015-12-19,205.0,226.0,42.0,101.0,6200.0,15.0,-5.3
2015-12-19,179.0,198.0,31.0,94.0,5600.0,13.0,-6.0
2015-12-19,115.0,117.0,27.0,80.0,3300.0,9.0,-6.0
2015-12-19,87.0,93.0,23.0,70.0,3200.0,10.0,-3.4
2015-12-19,81.0,84.0,26.0,67.0,2700.0,13.0,-1.6
2015-12-19,54.0,54.0,25.0,50.0,1600.0,25.0,-0.5
2015-12-19,71.0,74.0,30.0,61.0,2000.0,27.0,0.7
2015-12-19,89.0,90.0,34.0,73.0,2200.0,28.0,1.3
2015-12-19,105.0,112.0,33.0,92.0,2400.0,21.0,1.9
2015-12-19,124.0,134.0,33.0,109.0,2700.0,17.0,2.3
2015-12-19,133.0,150.0,31.0,119.0,2800.0,12.0,1.9
2015-12-19,144.0,167.0,32.0,129.0,3000.0,9.0,0.6
2015-12-19,164.0,186.0,33.0,144.0,3500.0,8.0,0.0
2015-12-19,165.0,184.0,30.0,136.0,3700.0,9.0,-1.2
2015-12-19,155.0,173.0,35.0,126.0,3600.0,10.0,-0.7
2015-12-19,151.0,169.0,40.0,120.0,3700.0,11.0,-1.3
2015-12-19,170.0,191.0,51.0,122.0,4600.0,13.0,-2.7
2015-12-19,193.0,206.0,62.0,122.0,4900.0,14.0,-3.5
2015-12-20,196.0,204.0,51.0,122.0,5000.0,13.0,-2.4
2015-12-20,211.0,223.0,50.0,123.0,5800.0,15.0,-2.6
2015-12-20,218.0,222.0,55.0,125.0,5900.0,14.0,-2.6
2015-12-20,169.0,169.0,49.0,120.0,4600.0,11.0,-2.2
2015-12-20,157.0,157.0,43.0,114.0,4400.0,11.0,-3.1
2015-12-20,173.0,173.0,42.0,116.0,5000.0,11.0,-3.5
2015-12-20,172.0,172.0,37.0,115.0,4800.0,10.0,-4.1
2015-12-20,173.0,175.0,39.0,117.0,4900.0,10.0,-4.1
2015-12-20,172.0,176.0,41.0,115.0,5100.0,10.0,-3.1
2015-12-20,182.0,188.0,41.0,114.0,5300.0,11.0,-3.0
2015-12-20,178.0,181.0,45.0,115.0,4600.0,11.0,-1.4
2015-12-20,190.0,199.0,54.0,124.0,4900.0,12.0,-0.4
2015-12-20,173.0,173.0,50.0,114.0,4000.0,15.0,0.6
2015-12-20,172.0,172.0,47.0,113.0,3600.0,17.0,1.1
2015-12-20,190.0,190.0,48.0,120.0,3400.0,19.0,1.6
2015-12-20,206.0,213.0,45.0,137.0,4000.0,15.0,1.6
2015-12-20,224.0,229.0,42.0,146.0,4200.0,11.0,0.9
